label,text
변상,"공사 선금급 채권확보 업무 태만횡성군 직원이 선금급 보증 기간이 만료될 때까지 아무런 조치를 취하지 않고, 보증 기간이 만료된 이후에도 연장 보증서를 제출받지 않아 횡성군에 손해를 끼침"
시정(금액),"가축분뇨 공동자원화사업 보조금 미환수보조금을 편취하여 대법원에 유죄가 확정된 보조사업자에 대하여 보조금법 등에 따라 보조금 지급 목적과 다르게 사용된 보조금 3억 3,583만원을 보조사업자로부터 환수하고 관련 업무를 태만히 한 관련자 1인에 대하여 주의 촉구"
시정(기타),소모성물품 취득에 따른 회계처리 부적정감사원에서 관련 규정에 위배되게 사용기간이 1년으로 한정된 원격지원서비스 소프트웨어를 구입하면서 비용으로 회계처리하지 않고 무형자산으로 회계처리함
인사자료통보,한국투자공사 사장이 투자·자산운용이나 인사·예산 관련 업무질서를 문란하게 하거나 임직원의 금융통화상품 매매 미신고 및 근무시간 중 사적 금융거래에 대해 방치하는 등 공사의 주요 내부통제 및 임직원에 대한 관리·감독을 태만히 함
주의,"국립호남권생물자원관 건립부지 조성사업 추진 부적정[공유재산 및 물품관리법]등에 따르면 공유재산에 자치단체장 외의 자가 영구시설물을 축조하는 경우 건물 등이 아닌 지하매설관로, 송전철탑 등으로 한정하고 있는데도 '16년 8월 환경부와 도서연안 생물자원의 연구, 수장, 보전을 위한 국립호남생물자원관을 건립하는데 필요한 부지 72천 ㎡를 시 공유재산으로 제공"
징계문책,조달청에서 다수공급자계약을 위한 적격성 심사 시 관계 법령에서 정한 위해성 또는 안전기준의 적합여부를 확인하지 아니한 채 적격여부를 확인하여 법령에서 정한 기준의 적합여부를 알 수 없는 물품과 계약을 체결하는 한편 공공기관에 납품하고 있어 조달청장에게 관련자 징계를 요구
통보권고,"공사물량산출을 잘못한 설계용역업체에 부실벌점 미부과[건설기술 진흥법] 등에 따르면 물량산출오류로 총 공사비가 5% 이상 변경된 경우 발주처는 설계용역업체 등에게 부실벌점(2점)을 부과하도록 되어 있고, 총 공사비가 5.24% 변경되었는데도 설계용역업체인 ◇◇엔지니어링㈜ 등에게 부실벌점 미부과"
모범,E등급 공동주택의 긴급안전조치 등 실효성 미흡긴급안전조치를 성실히 수행한 부산광역시 동구에 모범사례 통보
변상,토지보상금 공탁업무 부당 처리한국수자원공사 직원들이 관련 규정에 위배되게 공탁서의 공탁원인사실란과 관계법령 조항란에 채권압류 사실 등을 기재하지 않아 한국수자원공사에 손해를 끼침
시정(금액),"공무원 재임용자 명예퇴직수당 미환수명예퇴직한 공무원을 특임공관장인 주베트남 대사로 재임용하면서 명예퇴직수당(46,649,240원) 미환수"
시정(기타),무단증축 건축물에 대한 제재조치 미이행구리시에서 건축허가 내용과 다르게 무단으로 증축하였는데도 시정명령 등의 조치를 하지 않고 있음
인사자료통보,방위사업청 직원이 선적·납품된 물품을 확인하지 않은 채 대금지급만 요구하거나 잘못된 수정계약에 동의한 후 이를 그대로 둔 채 대금이 지급되도록 방치하는 등 소해함 탑재장비의 계약 사후관리 업무를 태만히 함
주의,ㅂ산단 진입도로 개설공사 설계변경 부적정공사구간이 다른 별도 공사는 각각 별도로 계약하여야 하는데도 도로보수 공사를 공사구간이 다른 진입도로 개설공사를 설계변경하는 방식으로 사실상 수의계약 체결
징계문책,"서울특별시 강남구청에서 다수공급자계약을 통한 납품요구 시 2단계 경쟁을 회피하기 위하여 동일물품, 동일제조업체에 대한 납품요구를 1억 원 미만으로 분할하여 발주하는 등 부당하게 처리한 것에 대한 서울특별시 강남구청장에게 관련자 징계를 요구"
통보권고,산업단지계획 승인 등 업무처리 부적정공항시설보호지구인 서운일반사업단지에 지정폐기물배출공장 등 입지제한 대상 건축물을 제한하지 않고 산업단지계획 및 관리기본계획을 승인하여 입지가 제한된 7개 업체도 용지매매계약 체결
모범,인양기 정비능력 확보로 외주정비비 예산 절감에 기여중앙119구조본부는 소방헬기 인명구조인양기에 대한 정비 능력을 확보하여 자체 정비로 연간 79백만 원 상당의 외주 정비비용 절감
변상,계약보증금 부당 소멸 처리농어촌공사 전북지역본부 정읍지사 직원이 계약을 포기한 상대방에게 부당하게 보증책임 소멸 확인용 소멸확인원을 발급하여 계약보증금 청구권 소멸함에 따라 손해를 끼침
시정(금액),"국유재산 매각 시 변상금과 부당이득금 미징수한국자산관리공사 사장은 국유재산 무단 점유자에게 해당 재산을 매각하면서 변상금을 징수하지 않거나, 국유재산을 배타적으로 점유·사용한 공동소유자에게 매각하면서 관련 규정에 따른 부당이득금을 미징수한 사항에 대해 변상금과 부당이득금을 부과·징수하고, 앞으로 국유재산 매각 시 변상금과 부당이득금 부과·징수를 누락하는 일이 없도록 관련 업무를 철저히 하도록 시정"
시정(기타),농지보전부담금 환급 부적정김포시에서 농지전용허가를 취소한 후 불법전용된 농지의 원상회복 여부를 확인하지 않고 농지보전부담금을 환급함
인사자료통보,방위사업청 직원들이 채권으로서 가치가 없는 부동산 권리증서 사본 등을 보증서로 받는 등 선금환급보증서 확보업무를 태만히 함
주의,"특별조정교부금 용도 외 사용 부적정특별조정교부금의 용도변경은 도지사의 승인을 받아야 하고 위반시 이를 반환하여야 하는데도 순천시는 6억 원을 교부받고 2억 원만, 목포시는 3억 원을 교부받고 1,700만 원만 용도에 맞게 집행하고 나머지를 일반회계 기타재원으로 편성하여 용도 외 사용"
징계문책,"무인헬기 시스템 3차 변경계약(2015. 5. 8.) 구매규격서 8. ‘검수 및 운용시험 지원’ 가. 2) ‘1차 납품 및 운용시험 수행’ 나) ‘추가 현장적용 시험 지원일정’에서는 제작된 무인헬기를 활용하여 1차 납품 후 최종납품일 이내 5회(시험부지 당 1회씩) 이상 현장적용 시험을 실시하고, 시험횟수는 운영요원(한전 및 한전KPS의 무인헬기 및 지상통제시스템 운영 교육 대상자)이 수행한 성공적인 탑재비행 시험 수행기준으로 산정하도록 되어 있다."
통보권고,"횡령금액 환수조치 이행관리 등 부적정회계관계공무원의 공금횡령사실에 대한 시정요구와 업체에게 뇌물을 수수한 사실을 통보받고도 횡령금액에 대한 보증보험 청구 및 변상명령, 징계 및 징계부가금 부과의결, 뇌물 제공업체에 대한 행정처분 등을 미실시"
모범,주민세 과세대상 법인 전수조사로 누락 세원 발굴에 기여부산광역시 북구 민원봉사과 지방세무주사 A는 경비용역과 관련된 주민세 법인균등분 과세 대상 법인을 일제 조사하여 누락된 세원을 발굴하는 데 기여한 공적이 있다고 인정되어 감사원장의 표창대상자로 선정하였음을 통보
변상,선금급 채권확보업무 부당 처리영암군 직원이 공사계약을 체결하고 선금급을 지급한 후 선금급 채권확보조치를 하지 않아 선금급 미환수 금액만큼 영암군에 손해를 끼침
시정(금액),"고흥군 동강지역특화농공단지 조성사업 등 보조사업 추진 부적정2013년부터 농식품부의 보조사업인 동강농공단지 조성사업을 추진하면서 허위자료 제출을 통해 지원 대상으로 선정된 후, 사업이 정상추진되는 것처럼 허위보고하는 방법으로 보조금을 부당 수급한 부분을 환수하도록 시정요구"
시정(기타),농지전용 협의 관련 사후관리 부적정양주시에서 농지전용 허가를 받고 정당한 사유 없이 2년 이상 목적사업에 착수하지 않고 있는데도 허가 취소 등의 조치를 하지 않고 있음
인사자료통보,산업통상자원부 소속 직원이 지분양도에 따른 환입액 산정안에 대한 검토를 태만히 하였음
주의,"폐기물처리시설 설치비용 산정·부과 부적정폐기물처리시설 관련 법령 등에 따르면 착공 전 3년간의 환경부 통계자료(산술평균)를 바탕으로 납부금액을 산정.부과하도록 하고 있는데도 통계자료를 잘 못 적용하여 목포시(특별회계)에 21억 원을 과다 부과, 한국토지주택공사에 1억 원을 과소 부과"
징계문책,「계약규정」 제4조의2의 규정과 한전 「청렴계약 이행각서」(계약특수조건) 제2호 및 제3호의 약정에 따르면 입찰·낙찰·계약체결 및 계약이행과정에서 관계 직원에게 금품·향응 등을 제공한 자에 대하여는 한전 입찰참가자격을 제한할 수 있도록 되어 있다.
통보권고,해수펌프장 모터펌프 구매 수의계약 및 납품검사 부적정농공단지 입주업체의 직접생산 확인된 제품이라는 사유로 수의계약한 모터펌프를 입주업체가 다른 회사 제품으로 구매?납품하였는데도 이를 그대로 납품받아 설치
모범,구조물 설치방식 개선으로 중복 공사 예방 및 공사비 예산절감 등에 기여부산광역시 사상구 도시건설국 건설과는 중복 굴착공사를 사전에 예방하고 예산절감 등에 기여한 공적이 있다고 인정되어 감사원장의 표창 대상으로 선정하였음을 통보
변상,"물품 구매계약 적격심사 업무 부당 처리물품구매계약 적격심사 업무 수행과 관련하여 발생한 국가의 손해에 대해 당시 관련자 I, J. K. L에게 회계직원책임법 제4조 제1항에 따른 변상책임이 있다고 보기 어려워 무책판정"
시정(금액),"고흥군 동강지역특화농공단지 조성사업 등 보조사업 추진 부적정동강농공단지 조성사업 및 사업구역 내 물류센터 건립사업을 민간(간접보조)사업자가 수행하면서, 사업 수행자격과 자부담 능력이 없음에도 보조금을 부당지급한 부분을 환수하고 사업시행자 지정을 취소하도록 시정"
시정(기타),농지전용허가 사후관리 부적정양주시에서 농지전용허가 목적과 달리 창고로 사용되고 있는 농지에 대해 원상회복 명령 등 조치 없이 그대로 두고 있음
인사자료통보,전 지식경제부 소속 직원이 지분양도에 따른 환입액 산정안에 대한 검토를 태만히 하였음
주의,"ㅈ길 조성사업 재심사 미이행 및 지방비 과소 부담ㅈ길 조성사업을 추진하면서 중앙관서장의 승인 없이 보조사업의 내용을 임의로 변경하고, 20억 원의 자부담 예산을 미편성하는 한편, 투자재심사 대상인데도 재심사 미이행"
징계문책,"故백남기 전자의무기록 접근로그 분석 결과 무단 열람자가 161명이었고, 이 외 64명이 사용자 계정을 부실 관리 - 또한 간호사 A는 2016년 4월 故백남기 전자의무기록을 핸드폰 촬영 후 외부 유출"
통보권고,안전체험관전시관 설치사업 발주 및 시공 부적정건축공사업 미등록 상태로 건축공사가 포함된 태백시 안전교육인프라구축사업 체험전시물 제작설치 계약을 수주한 업체에 대하여 행정처분 통보
모범,여유 방사능 방호장구를 의료용으로 지원하여 코로나19 방역에 기여울산광역시 울주군 에너지정책과 지방전문경력관 나군 G는 방사능 방호장구를 선제적으로 지원하는 등 창의적이고 적극적인 업무 수행으로 코로나19 확산방지에 기여한 공적이 있다고 인정되어 감사원장의 표창대상자로 선정하였음을 통보
변상,법인 회생채권의 신고업무 태만4대 사회보험료 법인 회생채권 관리 태만으로 발생한 손해 등에 대해 변상판정
시정(금액),"금융회사 출연금 수납 및 검증 부적정기술보증기금 이사장에게 ?기술보증기금법 시행규칙? 제5조 제2항에 따라 주식회사 ▶▶은행으로부터 출연금 1,637,371,424원을 수납하고, 앞으로 금융회사의 출연금 수납 및 검증 업무를 철저히 하도록 시정요구"
시정(기타),원남댐 방수로 공사 시행 부적정농어촌공사에서 댐 방수로 측벽고를 관련 기준보다 낮게 설계하여 공사를 시행함
인사자료통보,인천국제교류재단 대표이사가 직무 관련자로부터 금품을 수수하여 공모절차 없이 특정업체를 전시기획 위탁사업자로 선정하도록 함
주의,"ㅊ 유원지 조성사업 국고보조금 용도 외 집행 부적정 등ㅊ 유원지 조성사업을 추진하면서 보조금을 사용할 수 없는 용지보상비 등으로 17억여 원 집행하는 한편, 투자심사 승인 선행조건을 충족하지 않고, 사업비 증액에 따른 투자재심사 미이행"
징계문책,"보조금 집행 및 관리 업무를 부당하게 처리한 최병철, 장병태를 「지방공무원법」 제72조의 규정에 따라 징계처분(경징계 이상)"
통보권고,양대강 축제사업 지방재정 투자심사 의뢰 부적정행자부에 중앙 투자심사를 의뢰하면서 총사업비에 부지매입비 등 70억원을 누락하고 조건부 승인을 받아 ‘양대강 축제사업’을 추진
모범,"관내 택시 및 버스업계와의 상생협약을 통해 학생의 교통편익 증진에 기여충주시 경제건설국 교통정책과 교통정책팀은 한국교통대학교 인근에 부과되던 택시복합할증료를 폐지하여 통학 학생의 교통비 부담을 완화하는 한편, ‘충주시 통학버스’를 도입하여 관내 중·고등학생의 안전하고 편리한 등·하교를 지원하는 등 적극행정을 추진하여 충주시 학생의 교통편익 증진에 기여한 공적이 있다고 인정되어 감사원장의 표창 대상으로 선정하였음을 통보"
변상,공사 선금 채권확보업무 태만 등공사연장 업무를 하면서 보증기간이 연장된 선금보증서를 징구하지 않아 발생한 손해 등에 대하여 변상명령
시정(금액),"금융회사 출연금 수납 및 검증 부적정신용보증기금 이사장에게 ?신용보증기금법 시행규칙? 제2조에 따라 주식회사 ▶▶은행으로부터 출연금 2,937,086,704원을 수납하고, 앞으로 금융회사의 출연금 수납 및 검증 업무를 철저히 하도록 시정요구"
시정(기타),기관운영 업무추진비 등 예산편성 부적정서울특별시에서 업무추진비 지급 대상이 아닌 직위에 대하여 업무추진비 예산을 편성하고 지급함
인사자료통보,고양문화재단 대표이사가 공연비를 추가 지급하고 미술감독을 부당 채용하여 급여를 과다 지급함
주의,"직렬별 승진 및 조직운용 부당 처리 등기술직 4급 결원인데도 행정직 4급을 승진임용하고, 정원초과 4급 행정직렬을 수개월 무보직하는 등 비정상적인 조직운용"
징계문책,"주 해외한국교육원장 G는 '15. 8월부터 관서운영경비 등을 현금으로 인출하여 자신의 사무실 금고에 보관하면서 '16. 4월부터 같은 해 8월 사이에 6회에 걸쳐 현금 453만원 상당을 무단 인출하여 개인적 용도에 사용한 후 반납하고, 감사원 감사에 대비하여 현금출납부를 소급 작성하면서 장부상 잔액과 금고의 현금 시재액이 불일치하자 남는 달러화는 자신이 갖고 부족한 페소는 채워넣는 등 현금 관리를 태만히 하였음"
통보권고,특별회계 유휴자금 예치 및 관리 부적정수질개선 특별회계 등을 운용하면서 유휴자금이 수 백억원에 달하는데도 이자율이 상대적으로 높은 정기예금 등에 예치하지 않고 공공예금으로 예치?관리
모범,상수도 가압장 송수시스템 개선으로 예산 절감에 기여계룡시 상하수도과 상수도시설팀 지방전기운영주사보 H는 적극적이고 창의적인 자세로 상수도 가압장에 인라인 송수시스템을 도입하여 예산을 절감하는 데 기여한 공적이 있다고 인정되어 감사원장의 표창대상자로 선정하였음을 통보
변상,공사 선금급 채권확보 태만공사 선금급 채권확보 태만
시정(금액),광역교통시설부담금 부과 업무 부적정주식회사 ♤♤ 등 6개 사업시행자로부터 적게 부과된 광역교통시설부담금을 「대도시권 광역교통 관리에 관한 특별법」 제11조의4 제6항에 따라 추징하도록 시정 요구
시정(기타),마곡도시개발구역 건축 사전심의 규제 부적정서울특별시에서 법률상 근거 없이 도시개발구역 내 사업자에게 자문의무를 부과하고 건축허가신청 권한을 부당하게 제한함
인사자료통보,방위사업청 소속 직원들이 공군 전자전 훈련장비 도입계획을 체결하고 사후관리를 하면서 사업목적과 다르게 사업을 추진하여 사업취지를 훼손하거나 사업관리를 부실하게 하는 등으로 예산을 낭비하는 결과를 초래하고 납기지체 원인분석 등을 제대로 검토하지 않아 지체상금을 부당하게 면제하는 것으로 결정됨
주의,노인회관 및 직장어린이집 신축사업 재심사 미이행총사업비가 50% 이상 늘어난 사업은 계약체결 또는 사업시행 이전에 재심사를 받아야 하는데도 직장어린이집 복합건물 신축공사 추가 등으로 당초 사업비가 약 54% 증가하였는데도 재심사 없이 공사계약을 체결하는 등 사업 추진
징계문책,"주★대사관 문화홍보주재관 겸 한국문화원장 Z는 ① ‘독도 홍보 동영상 제작 콘테스트’의 안내 포스터에 독도 표기를 삭제하고, 현지 한국교육원의 한국어능력시험 지원협조를 거절하여 사업추진에 차질을 발생시켰고 ② 문화원 행정직원의 근로계약을 부당해지하거나, 직원의 동의 없이 퇴직금을 중간정산하고 업무에서 배제하는 등 조직운영상 물의를 야기시키고 주★대사관은 위 문화원장의 Z의 부적절한 업무수행 등에 대하여 지도감독을제대로 하지 못하였음"
통보권고,불법 용도변경 건축물 단속업무 부당 처리교육연구시설 및 다가구주택 용도의 건축물을 숙박시설로 불법 용도 변경하여 숙박업을 영위한 업체에 대하여 시정명령 및 고발하는 등 적정한 조치방안 마련
모범,"적극적·창의적인 대행감사 수행으로 추가 세원 확보에 기여천안시 성남면 지방행정주사보 I는 적극적이고 창의적인 자세로 대행감사를 수행함으로써 총 227,517,660원의 세원을 발굴하여 천안시의 재정 확충에 기여한 공로가 크다고 인정되어 감사원장의 표창 대상으로 선정하였음을 통보"
변상,선금급 채권확보업무 태만선금급 채권확보업무 태만
시정(금액),교통유발부담금 부과 업무 처리 부적정「도시교통정비 촉진법」 제40조 제3항 및 제41조 제1항에 따라 BS 외 27명에게 과소 부과한 교통유발부담금을 추징하도록 시정 요구
시정(기타),"의료기관 개설허가 및 사후 관리 부적정서울특별시 강서구에서 시설기준에 미달한 의료기관을 개설허가하고 의료기관 시설 검사 등의 관리, 감독을 하지 않고 있음"
인사자료통보,한국항공우주연구원 직원이 한국항공우주산업으로부터 양산계약서 등 이행담보방안을 제출받지 못하였을 때에는 정부출연금을 환수하는 등 제재 조치를 하여야 하는데도 정부출연금 환수 등 조치를 하지 않음
주의,생태하천 복원사업 교량공사 설계변경 부적정홍수위 저감 효과 있다고 보기 어렵고 감리단에서 제출한 수리해석모델링마저 부정확한데도 이를 제대로 검토하지 않은 채 설계변경하여 공사비를 낭비
징계문책,"주멕시코대사관 사건,사고 담당 영사 AQ는 재외국민 AP와 여성 종업원 5명이 각각 '인신매매 및 성착취' 피의자 및 피해자로 현지 검찰에 연행되어 영사조력없이 체포, 조사를 받는 데 대해 적절한 조치를 하지 않고, 오히려 재외국민의 주장과 상반되게 멕시코검찰이 작성한 영사진술서에 서명해 주고 피의자 AP의 심리에 제대로 참석하지 않는 등 영사조력 업무를 태만히 하였음 그리고 주멕시코대사 AT는 위 담당영사의 부적절한 업무수행에 대해 철저히 지도,감독하지 못하였음"
통보권고,"야영장 등록업무 및 용도변경 건축물 단속 부적정불법 건축물로 시정명령?관리 중인 야영장 시설을 영업등록 처리하는 한편, 위 야영장업 등록업체에서 야영장 시설을 포함하여 인근 다가구주택을 불법 용도변경하여 숙박시설로 영업하고 있는데도 단속 소홀"
모범,화훼 직거래 유통 지원으로 농가소득 증대에 기여강진군 친환경농업과는 관내 화훼농가의 코로나19 위기 극복을 위해 화훼 직거래 유통 지원을 적극적으로 추진하여 농가소득 증진 등에 기여한 공적이 있다고 인정되어 감사원장의 표창 대상으로 선정하였음을 통보
변상,"협약이행보증금 징구 업무 태만변상판정 대상자들은 협약서 제9조에 따라 협약이행보증금을 제출받도록 되어 있는데도 협약이행보증금을 징구하지 않는 등 업무를 태만히 한 결과 협약이행보증금을 통해 회수할 수 있었던 50,000,000원을 회수할 수 없게 되어 증평군에 같은 금액만큼의 손해를 끼쳤으나 손해 회복을 위해 노력한 점, 평소 예산 절약에 기여한 점 등이 인정되어 회계직원책임법 제5조에 따라 위 변상액에서 각각 100분의 50에 해당하는 금액을 감경하여 E는 15,000,000원을, F, G는 각각 5,000,000씩을 증평군에 변상할 책임이 있음."
시정(금액),교통유발부담금 부과 업무 처리 부적정「도시교통정비 촉진법」 제40조 제3항 및 제41조 제1항에 따라 주식회사 ▨▨에 과소 부과한 교통유발부담금을 추징하도록 시정 요구
시정(기타),ㄷ리조트 개발사업 관련 산지훼손 지도·감독 부적정서귀포시에서 사업자가 산지전용허가 등을 받지 않고 산지를 불법 전용하였는데도 이에 대하여 복구명령 및 고발 등 조치를 하지 않고 있음
인사자료통보,한국교육과정평가원 직원이 기관수탁사업인 EBS 수능교재 감수사업비 중 일부를 각종 수당이나 성과급 등이 연봉에 포함되는 성과연봉제 대상 직원 개인에게 인센티브로 지급함
주의,"ㄹ분구 하수관로 정비공사 기성금 과다 지급공사 진척도에 따라 기성금을 지급하고, 선급금 지급시는 보증보험 징구 등 채권보전조치 후 지급하도록 되어 있는데도 예산 조기집행을 사유로 '15년 10월과 '16년 3월 ‘ㄹ분구 하수관리 정비공사’의 기성금을 채권보전조치 없이 공사진척도 대비 각각 3억여 원 과다지급"
징계문책,"한국농수산식품유통공사 ▶지사장 D는 과장 E에게 E의 사비로 부족한 특정업무비 21,540디르함(670만원)을 집행하도록 하고, E로부터 14,000디르함(430만원)을 개인적으로 차용한 후 E에게 식품홍보관 인테리어 설치 명목으로 34,500디르함(1,070만원)을 허위 지출결의 하도록 지시하여 본인이 직접 위 금액을 현지 업체에 지급하였다가 전액 현금으로 되돌려 받고서는 E가 사비로 집행한 특정업무비 및 본인이 E로부터 차입한 금전 상환 명목으로 위 34,500디르함 전액을 E에게 지급하였음"
통보권고,농지이용실태조사 시 중점 조사대상 선정 부적정원상회복이 완료된 것으로 처리된 농지를 농지이용실태조사 시 중점조사대상으로 선정하는 방안을 마련하도록 통보
모범,"승강기 직접생산 확인기준 제도개선에 기여조달품질원은 2017년 승강기 직접생산확인 조사 결과 58개 업체 모두 현장조립을 전문 업체에 맡기고 있어 ‘직접생산 확인기준’을 위배한 사실을 확인하였으나 이와 같은 기준이 과도한 규제라는 문제점을 파악하고 중소벤처기업부에 제도개선을 건의하고, 가공공정 중 고가 설비가 필요한 일부 공정은 위 기준에서 제외할 수 있도록 관련 협회의 개선안 마련에 적극 자문, 그 결과 2019년 2월 현장조립을 직접생산 확인기준에서 제외하는 등으로 기준이 개정되었고 위 부서의 개선 노력으로 19개 업체는 생산활동을 계속할 수 있게 되어 승강기 산업 활성화에 기여"
변상,LNG 전용선 수송운임 정산업무 등 부당 처리한국가스공사 직원 6명이 해운사와의 분쟁으로 LNG 전용선 수송운임 정산금을 회수하지 못하고 있는데도 제척기간 내에 대한상사중재원에 중재를 신청하지 않아 채권이 소멸한 데 대해 판정
시정(금액),광역교통시설부담금 부과 업무 부적정주식회사 ♧♧개발 등 10개 사업시행자로부터 적게 부과된 광역교통시설부담금을 「대도시권 광역교통 관리에 관한 특별법」제11조의4 제6항에 따라 추징하도록 시정 요구
시정(기타),교량 슬래브의 충돌하중 및 풍하중 산정 부적정서울지방국토관리청에서 고사천교와 송온교 슬래브의 배력철근량이 관련 규정에 따른 필요 철근량을 확보할 수 있도록 보완설계 후 시공할 필요가 있음
인사자료통보,중소기업진흥공단 전 이사장이 지인의 부탁을 받고 부하직원에게 신입직원 채용 시 특정인을 합격시키도록 지시하는 등 채용업무에 부당 개입함
주의,"재난·재해 초동대처 원격시스템 수의계약 체결 등 부적정재난재해 초동대처 원격시스템은 다수 업체가 판매하고 있어 일반입찰이 가능한데도 수의계약으로 도입하였을 뿐 아니라 '16년 11월 현재 전 직원(1,200명) 중 단 2명만이 사용권한을 받는 등 미활용"
징계문책,"한국산업은행 ㄱㄹ주재원 A는 '14. 2월부터 '16. 9월까지 출장비 등 일반관리비를 집행하면서 허위의 수령증과 영수증을 이용하여 444회에 걸쳐 총 238,884.6위안(40,247,270원)을 횡령하고 본인 급여통장에 입금하거나 지인과 식사비에 지출하는 등 개인적인 용도로 사용"
통보권고,"위법건축물에 대한 이행강제금 미부과 등 사후관리 부적정위법건축물에 대하여 시정명령 조치를 하지 않은 18건에 대하여 시정명령을 하고, 시정명령 후 이행강제금 부과를 누락한 47건에 대하여 이행강제금 298,419,000원을 부과하는 방안을 마련하도록 통보"
모범,구제역 간이 진단키트 개발 및 상용화로 가축 사육농가의 피해 최소화에 기여혈청형 감별이 가능한 구제역 진단키트의 개발 및 상용화로 구제역 확산을 방지하는 등 구제역 발생에 따른 가축사육 농가의 피해를 최소화하는 데 크게 기여한 공적이 있다고 인정되어 감사원장의 표창 대상으로 선정
변상,국방기술품질원 전투물자센터 전도자금 횡령국방기술품질원 전투물자센터 전도자금 횡령
시정(금액),하수도 원인자부담금 부과 업무 처리 부적정BQ 등 8건의 건축물 소유자에 대해 미부과된 하수도원인자부담금을 「하수도법」 제61조 등에 따라 부과·징수하도록 시정 요구
시정(기타),도계～신기 도로건설공사 성토부 시공 부적정원주지방국토관리청에서 도계~신기 도로건설공사 일부 구간의 노상 및 노체가 관련 규정의 흙쌓기 재료 품질기준을 확보하도록 재시공 또는 보완시공할 필요가 있음
인사자료통보,"한전산업 직원이 철광석 운반항 변경 등을 제대로 검토하지 않은 채 사업의 경제성을 부풀리고, 사실과 다른 안건자료를 작성하여 이사회에 보고하는 등 철광산사업 시설자금대출 지급보증업무를 부당하게 처리함"
주의,불법건축물에 대한 사후관리 부적정순천시는 불법건축물에 대해서는 고발조치하고 매년 시정여부를 확인하여 이행강제금을 부과하여야 하는데도 고발조치와 이행강제금 부과를 제대로 하지 않아 불법건축물의 법령위반상태가 미개선
징계문책,"1. 교육부가 공고된 기본계획에서 정한 역할, 절차 및 내용을 위배하여 사업관리위원회가 지원대학을 선정하기 전 특정대학이 선정되도록 개입해서는 아니 됨에도 교육부장관이 교문수석실 보고 후 대학선정 절차에 개입할 것을 지시하자 교육부 실무자들이 장관의 지시가 공고된 기본계획에 위배됨을 알면서도 별다른 반대없이 지시를 이행하여 공고된 기본계획에 따르면 선정될지 알수 없었던 경북대와 군산대가 선정되고 상명대 본교가 탈락함으로써 선정될 수 없었던 이대가 선정되는 결과 초래 2. 한국연구재단이 공동운영관리매뉴얼과 다른 상피방법을 강구한 세부선정평가계획을 승인요청하였음에도 이를 반려하지 않고 그대로 승인 3. 이사장의 형사재판이 진행중인 ??대학교에 연구재단이 부정비리대학 수혜제한 방안을 강구하지 않고 제3차 사업관리위원회 안건을 올렸음에도 이를 그대로 승인하여 연구재단이 위 대학에 160억 원을 지원하는 것으로 통보"
통보권고,"위법건축물에 대한 정기 실태조사 미실시7필지 상에 건축물을 무단 증축, 무단 용도변경한 건축주 등에 대하여 시정명령, 고발 등 적정한 조치를 하는 방안을 마련하도록 통보"
모범,"국산 방송콘텐츠의 미방영 해외지역 배급으로 한류 확산에 기여□ 진흥원(방송유통팀)은 '12년부터 국산 방송콘텐츠를 접하기 어려운 국가에 국산 드라마를 무상배급하는 ‘방송콘텐츠 해외배급지원 사업’ 수행 ○ 그러나, 자막?더빙에 활용되는 언어 수의 부족*, 현지 방송사와의 신뢰관계 미흡 등으로 인해 '16년까지 해외배급 드라마가 매년 2편 내외에 불과하였고, 이마저도 영어권 국가에 편중되는 실정이었음 ○ 이에 위 부서는 '17년부터 자막?더빙 활용언어를 5개(스페인어, 포르투갈어, 아랍어 추가)로 확대하고, 18개 재외공관 등을 통해 수요조사를 실시하는 등 국산 드라마의 현지화(자막?더빙)와 신규 수요 발굴을 위해 지속 노력 ○ 그 결과 '17년 5개국에서 9건에 불과하던 방영협약이 '19년 17개국에서 34건(3.8배)으로 증가하였고, 이에 따른 수출계약(유상구매)도 발생 - 이에 따라 국산 방송콘텐츠의 인지도 향상과 함께 해외 수출활로를 개척하였을 뿐만 아니라 배급대상 국가와의 우호관계 증진*에도 기여"
변상,"세출예산 등 횡령A는 횡성군에 380,867,470원을 변상할 책임이 있다."
시정(금액),개발부담금 부과 및 추징업무 처리 부적정사실과 다른 내용으로 작성·제출된 사토운반확인서에 따라 개발비용을 인정함으로써 과소 부과된 개발부담금을 「개발이익 환수에 관한 법률」 제8조 및 제11조에 따라 부과·징수하도록 시정 요구
시정(기타),에스컬레이터 구동기 용량 기준 미수립서울특별시 도시기반시설본부에서 서울지하철 9호선 연장 건설공사 구간 정거장의 에스컬레이터 중 승강설비 시방서에 따른 수송능력을 갖추지 못한 928정거장 에스컬레이터 4기와 929정거장 에스컬레이터 10기의 설계를 변경하여 11kW 구동기로 교체할 필요가 있음
인사자료통보,한국가스공사 직원이 FOB 인도조건 LNG 수송선에 대한 예선료 산정업무를 태만히 하여 예선료를 과다 지급함
주의,ㅅ항 주차장 부지 확·포장공사 수의계약 부적정공사구간이 겹쳐 하자책임이 불분명해질 우려가 있다는 사유로 설계변경으로 수의계약하면서 당초 계약상대자가 아닌 다른 업체와 계약체결
